,date,location,Season,count_all,geography,topography,altitude,precipitation,latitude,min_temp_mean,max_temp_mean,avg_temp,wind_dir_EN,wind_dir_MN,wind_spe_MN,wind_spe_EN,wind_dir_LN,wind_spe_LN,wind_quadrant,count_EN,count_LN,count_MN
728,02/05/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,16.43333333,29.96666667,23.2,287.4583265,326.4373655,1.08,3.5,302.9241534,1.2,W,0,0,0
729,02/05/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,16.43333333,29.96666667,23.2,287.4583265,326.4373655,1.08,3.5,302.9241534,1.2,W,0,0,0
730,02/05/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,16.43333333,29.96666667,23.2,287.4583265,326.4373655,1.08,3.5,302.9241534,1.2,W,0,0,0
731,02/05/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,16.43333333,29.96666667,23.2,287.4583265,326.4373655,1.08,3.5,302.9241534,1.2,W,0,0,0
732,02/05/2025,Har_Yoash,spring,2,South,Mountain,733,3.711483871,29.582982,16.43333333,29.96666667,23.2,287.4583265,326.4373655,1.08,3.5,302.9241534,1.2,W,0,0,2
733,03/05/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,15.58333333,30.51666667,23.05,305.8252223,327.6505557,3.68,4.65,324.2216896,1.67,W,0,0,0
734,03/05/2025,Mitzpe_ramon,spring,3,North,Mountain,758,3.805032258,30.660835,15.58333333,30.51666667,23.05,305.8252223,327.6505557,3.68,4.65,324.2216896,1.67,W,3,0,0
735,03/05/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,15.58333333,30.51666667,23.05,305.8252223,327.6505557,3.68,4.65,324.2216896,1.67,W,0,0,0
736,03/05/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,15.58333333,30.51666667,23.05,305.8252223,327.6505557,3.68,4.65,324.2216896,1.67,W,0,0,0
737,03/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,15.58333333,30.51666667,23.05,305.8252223,327.6505557,3.68,4.65,324.2216896,1.67,W,0,0,0
738,04/05/2025,Hatzeva,spring,7,North,Valley,-166,3.749806452,30.818349,15.76666667,26.91666667,21.34166667,213.0204484,237.9361006,1.72,2.21,251.3932399,1.71,S,7,0,0
739,04/05/2025,Mitzpe_ramon,spring,3,North,Mountain,758,3.805032258,30.660835,15.76666667,26.91666667,21.34166667,213.0204484,237.9361006,1.72,2.21,251.3932399,1.71,S,0,3,0
740,04/05/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,15.76666667,26.91666667,21.34166667,213.0204484,237.9361006,1.72,2.21,251.3932399,1.71,S,0,0,0
741,04/05/2025,Neot_smadar,spring,5,Center,Mountain,417,3.760129032,30.054879,15.76666667,26.91666667,21.34166667,213.0204484,237.9361006,1.72,2.21,251.3932399,1.71,S,4,1,0
742,04/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,15.76666667,26.91666667,21.34166667,213.0204484,237.9361006,1.72,2.21,251.3932399,1.71,S,0,0,0
743,05/05/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,15,27.26666667,21.13333333,324.7540102,294.9137251,1.38,3.15,236.4047187,1.37,N,0,0,0
744,05/05/2025,Mitzpe_ramon,spring,2,North,Mountain,758,3.805032258,30.660835,15,27.26666667,21.13333333,324.7540102,294.9137251,1.38,3.15,236.4047187,1.37,N,1,0,1
745,05/05/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,15,27.26666667,21.13333333,324.7540102,294.9137251,1.38,3.15,236.4047187,1.37,N,0,0,0
746,05/05/2025,Neot_smadar,spring,2,Center,Mountain,417,3.760129032,30.054879,15,27.26666667,21.13333333,324.7540102,294.9137251,1.38,3.15,236.4047187,1.37,N,2,0,0
747,05/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,15,27.26666667,21.13333333,324.7540102,294.9137251,1.38,3.15,236.4047187,1.37,N,0,0,0
748,06/05/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,14.83333333,30.51666667,22.675,3.254917714,359.1327026,1.5,2.87,299.9732117,1.49,N,0,0,0
749,06/05/2025,Mitzpe_ramon,spring,2,North,Mountain,758,3.805032258,30.660835,14.83333333,30.51666667,22.675,3.254917714,359.1327026,1.5,2.87,299.9732117,1.49,N,2,0,0
750,06/05/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,14.83333333,30.51666667,22.675,3.254917714,359.1327026,1.5,2.87,299.9732117,1.49,N,0,0,0
751,06/05/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,14.83333333,30.51666667,22.675,3.254917714,359.1327026,1.5,2.87,299.9732117,1.49,N,0,0,0
752,06/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,14.83333333,30.51666667,22.675,3.254917714,359.1327026,1.5,2.87,299.9732117,1.49,N,0,0,0
753,07/05/2025,Hatzeva,spring,13,North,Valley,-166,3.749806452,30.818349,16.88333333,32.78333333,24.83333333,359.4580063,317.8542761,2.04,3.72,339.4433253,1.77,N,13,0,0
754,07/05/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,16.88333333,32.78333333,24.83333333,359.4580063,317.8542761,2.04,3.72,339.4433253,1.77,N,0,0,0
755,07/05/2025,Shita,spring,1,Center,Valley,237,3.728,30.14119,16.88333333,32.78333333,24.83333333,359.4580063,317.8542761,2.04,3.72,339.4433253,1.77,N,1,0,0
756,07/05/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,16.88333333,32.78333333,24.83333333,359.4580063,317.8542761,2.04,3.72,339.4433253,1.77,N,0,0,0
757,07/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,16.88333333,32.78333333,24.83333333,359.4580063,317.8542761,2.04,3.72,339.4433253,1.77,N,0,0,0
758,08/05/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,18.35,35.35,26.85,2.502970854,316.0558716,2.32,4.44,314.5860866,2.15,N,0,0,0
759,08/05/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,18.35,35.35,26.85,2.502970854,316.0558716,2.32,4.44,314.5860866,2.15,N,0,0,0
760,08/05/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,18.35,35.35,26.85,2.502970854,316.0558716,2.32,4.44,314.5860866,2.15,N,0,0,0
761,08/05/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,18.35,35.35,26.85,2.502970854,316.0558716,2.32,4.44,314.5860866,2.15,N,0,0,0
762,08/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,18.35,35.35,26.85,2.502970854,316.0558716,2.32,4.44,314.5860866,2.15,N,0,0,0
763,09/05/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,20.83333333,37.11666667,28.975,347.5611753,304.7976375,2.68,4.52,290.4830635,2.18,N,0,0,0
764,09/05/2025,Mitzpe_ramon,spring,6,North,Mountain,758,3.805032258,30.660835,20.83333333,37.11666667,28.975,347.5611753,304.7976375,2.68,4.52,290.4830635,2.18,N,6,0,0
765,09/05/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,20.83333333,37.11666667,28.975,347.5611753,304.7976375,2.68,4.52,290.4830635,2.18,N,0,0,0
766,09/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,20.83333333,37.11666667,28.975,347.5611753,304.7976375,2.68,4.52,290.4830635,2.18,N,0,0,0
767,10/05/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,21.55,37.85,29.7,351.7512706,306.1533755,2.5,4.7,264.5475248,2.36,N,0,0,0
768,10/05/2025,Mitzpe_ramon,spring,2,North,Mountain,758,3.805032258,30.660835,21.55,37.85,29.7,351.7512706,306.1533755,2.5,4.7,264.5475248,2.36,N,0,0,2
769,10/05/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,21.55,37.85,29.7,351.7512706,306.1533755,2.5,4.7,264.5475248,2.36,N,0,0,0
770,10/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,21.55,37.85,29.7,351.7512706,306.1533755,2.5,4.7,264.5475248,2.36,N,0,0,0
771,11/05/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,20.78333333,38.15,29.46666667,354.8765625,192.9792641,1.58,2.81,232.1336495,1.4,N,0,0,0
772,11/05/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,20.78333333,38.15,29.46666667,354.8765625,192.9792641,1.58,2.81,232.1336495,1.4,N,0,0,0
773,11/05/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,20.78333333,38.15,29.46666667,354.8765625,192.9792641,1.58,2.81,232.1336495,1.4,N,0,0,0
774,11/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,20.78333333,38.15,29.46666667,354.8765625,192.9792641,1.58,2.81,232.1336495,1.4,N,0,0,0
775,12/05/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,22.91666667,34.11666667,28.51666667,322.1709524,350.8470443,2.28,4.12,252.6088864,1.6,N,0,0,0
776,12/05/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,22.91666667,34.11666667,28.51666667,322.1709524,350.8470443,2.28,4.12,252.6088864,1.6,N,0,0,0
777,12/05/2025,Neot_smadar,spring,11,Center,Mountain,417,3.760129032,30.054879,22.91666667,34.11666667,28.51666667,322.1709524,350.8470443,2.28,4.12,252.6088864,1.6,N,11,0,0
778,12/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,22.91666667,34.11666667,28.51666667,322.1709524,350.8470443,2.28,4.12,252.6088864,1.6,N,0,0,0
779,13/05/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,17.86666667,34.68333333,26.275,264.9760185,298.0615104,3.04,4.6,288.1764964,2.49,W,0,0,0
780,13/05/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,17.86666667,34.68333333,26.275,264.9760185,298.0615104,3.04,4.6,288.1764964,2.49,W,0,0,0
781,13/05/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,17.86666667,34.68333333,26.275,264.9760185,298.0615104,3.04,4.6,288.1764964,2.49,W,0,0,0
782,13/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,17.86666667,34.68333333,26.275,264.9760185,298.0615104,3.04,4.6,288.1764964,2.49,W,0,0,0
783,14/05/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,20.8,31.73333333,26.26666667,330.0273518,336.9325802,2.62,4.81,300.1606084,1.9,N,0,0,0
784,14/05/2025,Mitzpe_ramon,spring,2,North,Mountain,758,3.805032258,30.660835,20.8,31.73333333,26.26666667,330.0273518,336.9325802,2.62,4.81,300.1606084,1.9,N,2,0,0
785,14/05/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,20.8,31.73333333,26.26666667,330.0273518,336.9325802,2.62,4.81,300.1606084,1.9,N,0,0,0
786,14/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,20.8,31.73333333,26.26666667,330.0273518,336.9325802,2.62,4.81,300.1606084,1.9,N,0,0,0
787,15/05/2025,Hatzeva,spring,4,North,Valley,-166,3.749806452,30.818349,17.48333333,30.41666667,23.95,6.761988864,351.7802998,2.56,3.47,349.5417012,1.34,N,0,0,4
788,15/05/2025,Mitzpe_ramon,spring,3,North,Mountain,758,3.805032258,30.660835,17.48333333,30.41666667,23.95,6.761988864,351.7802998,2.56,3.47,349.5417012,1.34,N,3,0,0
789,15/05/2025,Neot_smadar,spring,1,Center,Mountain,417,3.760129032,30.054879,17.48333333,30.41666667,23.95,6.761988864,351.7802998,2.56,3.47,349.5417012,1.34,N,0,0,1
790,15/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,17.48333333,30.41666667,23.95,6.761988864,351.7802998,2.56,3.47,349.5417012,1.34,N,0,0,0
791,16/05/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,17.16666667,34.48333333,25.825,6.893926493,281.6010427,1.64,2.15,332,1.89,N,0,0,0
792,16/05/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,17.16666667,34.48333333,25.825,6.893926493,281.6010427,1.64,2.15,332,1.89,N,0,0,0
793,16/05/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,17.16666667,34.48333333,25.825,6.893926493,281.6010427,1.64,2.15,332,1.89,N,0,0,0
794,16/05/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,17.16666667,34.48333333,25.825,6.893926493,281.6010427,1.64,2.15,332,1.89,N,0,0,0
